neighborhood,year,month,time_category,population,area_sq_km,population_density,income,crime_count,electric_index,date,ntl_mean,n_pixels,n_non_na_pixels,prop_non_na_pixels,is_downtown,expected_crime
Oakridge,2019,9,night,8609,2.7869099999999998,3089.0843263686306,0.6734171428571428,30,120.9,2019-09-01,4.31773853302002,44,44,1,0,27.86948814694101
Oakridge,2019,10,day,6994,2.37506,2944.7677111315083,0.67328,19,120.9,2019-10-01,3.99297547340393,44,44,1,0,17.65215294945302
Oakridge,2019,10,night,9134,2.55658,3572.741709627706,0.82216,34,120.9,2019-10-01,3.99297547340393,44,44,1,0,32.43124196830927
Oakridge,2019,11,day,6786,2.46758,2750.0628145794667,0.7860266666666667,21,120.9,2019-11-01,4.10666799545288,44,44,1,0,14.852181740124921
Oakridge,2019,11,night,7558,2.47769,3050.4219656212035,0.7191466666666667,32,120.9,2019-11-01,4.10666799545288,44,44,1,0,24.94726163638391
Oakridge,2019,12,day,6403,2.28381,2803.6482894811743,0.7259927272727272,15,120.9,2019-12-01,3.0251293182373,44,44,1,0,14.714575028882736
Oakridge,2019,12,night,8566,2.91321,2940.3990786795325,0.7620266666666666,34,120.9,2019-12-01,3.0251293182373,44,44,1,0,23.36930470530484
Oakridge,2020,1,day,5564,2.0032,2777.5559105431307,0.7308088888888888,16,120.9,2020-01-01,4.25888109207153,44,44,1,0,12.372532626712646
Oakridge,2020,1,night,6769,1.62734,4159.548711394054,0.7346618181818182,33,120.9,2020-01-01,4.25888109207153,44,44,1,0,28.058040228963865
Oakridge,2020,2,day,5465,1.73086,3157.3899679927895,0.7268,11,120.8,2020-02-01,3.77052736282349,44,44,1,0,12.684526347234936
Oakridge,2020,2,night,8896,3.04513,2921.3859506819085,0.80708,32,120.8,2020-02-01,3.77052736282349,44,44,1,0,17.77257221393037
Oakridge,2020,3,day,4719,1.89956,2484.259512729264,0.68128,12,120.9,2020-03-01,4.02438831329346,44,44,1,0,11.1633730053567
Oakridge,2020,3,night,6301,2.48195,2538.7296279135358,0.7826618181818181,22,120.9,2020-03-01,4.02438831329346,44,44,1,0,17.275484935583968
Oakridge,2020,4,day,2104,0.59765,3520.4551158704926,0.8489599999999999,8,119.6,2020-04-01,4.01208162307739,44,44,1,0,15.87671897715334
Oakridge,2020,4,night,6144,2.57585,2385.2320593202244,0.8951466666666666,21,119.6,2020-04-01,4.01208162307739,44,44,1,0,16.289505666159798
Oakridge,2020,5,day,4286,1.70336,2516.2032688333647,0.6613942857142857,8,119.7,2020-05-01,3.84088158607483,44,44,1,0,11.891225114238134
Oakridge,2020,5,night,5769,2.18512,2640.1296038661494,0.684032,10,119.7,2020-05-01,3.84088158607483,44,44,1,0,18.89389278580767
Oakridge,2020,6,day,3021,1.4601199999999999,2069.008026737529,0.70016,8,119.6,2020-06-01,NA,NA,NA,NA,0,9.873905130936052
Oakridge,2020,6,night,4462,1.73608,2570.1580572323855,0.6714514285714286,7,119.6,2020-06-01,NA,NA,NA,NA,0,18.573849734341746
Oakridge,2020,7,day,5510,1.5417,3573.9767788804565,0.7301688888888889,12,119.7,2020-07-01,3.95246887207031,44,44,1,0,17.86514364409473
Oakridge,2020,7,night,4488,1.79534,2499.805050853877,0.6807771428571429,7,119.7,2020-07-01,3.95246887207031,44,44,1,0,18.92240128638015
Oakridge,2020,8,day,2140,1.09259,1958.64871543763,0.51456,5,119.7,2020-08-01,3.71992826461792,44,44,1,0,9.968121246659951
Oakridge,2020,8,night,5335,2.11096,2527.286163641187,0.7552711111111111,15,119.7,2020-08-01,3.71992826461792,44,44,1,0,19.477198957699574
Oakridge,2020,9,day,4492,1.20364,3732.0128942208635,0.84728,11,119.6,2020-09-01,3.49504232406616,44,44,1,0,17.975981948759316
Oakridge,2020,9,night,8386,2.60359,3220.937244343387,0.6752,18,119.6,2020-09-01,3.49504232406616,44,44,1,0,23.49346485822941
Oakridge,2020,10,day,3100,1.4772399999999999,2098.5080284855544,0.635136,8,119.7,2020-10-01,3.2909209728241,44,44,1,0,10.170044531122494
Oakridge,2020,10,night,6015,1.53501,3918.5412472882913,0.777408,17,119.7,2020-10-01,3.2909209728241,44,44,1,0,28.757555268207007
Oakridge,2020,11,day,3739,1.73319,2157.29377621611,0.78592,10,119.6,2020-11-01,3.45065808296204,44,44,1,0,9.419384210918812
Oakridge,2020,11,night,6352,1.87249,3392.2744580745425,0.82944,19,119.6,2020-11-01,3.45065808296204,44,44,1,0,22.429496508584332
Oakridge,2020,12,day,3241,1.3050599999999999,2483.4107244111383,0.596352,7,119.7,2020-12-01,2.90368342399597,44,44,1,0,10.537517882189057
Oakridge,2020,12,night,7366,1.97108,3737.037563163342,0.8018666666666666,19,119.7,2020-12-01,2.90368342399597,44,44,1,0,24.012233432352897
Oakridge,2021,1,day,2473,1.29353,1911.8226867563951,0.75744,5,119.7,2021-01-01,3.02794241905212,44,44,1,0,6.86203255087988
Oakridge,2021,1,night,7873,2.73703,2876.4755958100573,0.7152246153846153,27,119.7,2021-01-01,3.02794241905212,44,44,1,0,15.63439851694649
Oakridge,2021,2,day,3285,1.4912,2202.9238197424893,0.707584,5,119.5,2021-02-01,3.75587725639343,44,44,1,0,7.131072864527925
Oakridge,2021,2,night,5107,1.16473,4384.707185356263,0.71928,12,119.5,2021-02-01,3.75587725639343,44,44,1,0,21.493706405452688
Oakridge,2021,3,day,2078,0.45666,4550.431393159024,0.6577066666666667,4,119.7,2021-03-01,4.0498194694519,44,44,1,0,16.47632730236979
Oakridge,2021,3,night,5498,1.45999,3765.7792176658745,0.76192,12,119.7,2021-03-01,4.0498194694519,44,44,1,0,20.64800112238922
Oakridge,2021,4,day,5269,1.25492,4198.674019060976,0.72728,10,120.1,2021-04-01,4.05356645584106,44,44,1,0,15.257503169302261
Oakridge,2021,4,night,3964,1.05751,3748.4279108471787,0.8447085714285715,13,120.1,2021-04-01,4.05356645584106,44,44,1,0,20.626987012035574
Oakridge,2021,5,day,6347,2.04599,3102.1656997346026,0.716736,16,120.1,2021-05-01,3.75780844688416,44,44,1,0,11.81286485045783
Oakridge,2021,5,night,5281,1.0921399999999999,4835.460655227353,0.69608,11,120.1,2021-05-01,3.75780844688416,44,44,1,0,27.883251670826642
Oakridge,2021,6,day,4320,0.91838,4703.935190226268,0.67936,7,120.1,2021-06-01,NA,NA,NA,NA,0,18.088288208065165
Oakridge,2021,6,night,5076,2.11006,2405.6187975697376,0.7524977777777778,13,120.1,2021-06-01,NA,NA,NA,NA,0,14.008068907603572
Oakridge,2021,7,day,6458,2.36709,2728.244384455175,0.738176,14,120.1,2021-07-01,4.08767747879028,44,44,1,0,10.988727935467443
Oakridge,2021,7,night,5026,1.47635,3404.3417888712024,0.8250311111111112,11,120.1,2021-07-01,4.08767747879028,44,44,1,0,20.764076869527997
Oakridge,2021,8,day,4062,1.22909,3304.884101245637,0.80416,10,120.1,2021-08-01,3.35977864265442,44,44,1,0,13.552591830324307
Oakridge,2021,8,night,8994,2.9702,3028.07891724463,0.7605333333333333,20,120.1,2021-08-01,3.35977864265442,44,44,1,0,18.80393041397135
Oakridge,2021,9,day,5390,1.3485800000000001,3996.7966305298905,0.7268,11,120.1,2021-09-01,3.59100914001465,44,44,1,0,15.512110984025272
Oakridge,2021,9,night,6337,1.65603,3826.621498402807,0.725312,14,120.1,2021-09-01,3.59100914001465,44,44,1,0,22.49001167554696
Oakridge,2021,10,day,4821,1.27506,3780.998541245118,0.8212622222222222,11,120.1,2021-10-01,3.65327548980713,44,44,1,0,14.7648178759575
Oakridge,2021,10,night,8389,2.72954,3073.4116371256696,0.7569371428571429,25,120.1,2021-10-01,3.65327548980713,44,44,1,0,18.174297669302202
Oakridge,2021,11,day,3044,0.6719200000000001,4530.301226336468,0.73728,7,120.1,2021-11-01,3.79754424095154,44,44,1,0,15.938581452763243
Oakridge,2021,11,night,5157,1.36621,3774.6759282979924,0.7657955555555556,12,120.1,2021-11-01,3.79754424095154,44,44,1,0,20.11025506722544
Oakridge,2021,12,day,2021,0.72905,2772.1006789657777,0.84224,7,120.1,2021-12-01,3.87217473983765,44,44,1,0,9.47781302034394
Oakridge,2021,12,night,4571,1.8917,2416.3450864301954,0.78192,10,120.1,2021-12-01,3.87217473983765,44,44,1,0,12.510463953493938
Oakridge,2022,1,day,3998,1.04858,3812.7753724083996,0.7557485714285714,9,120.1,2022-01-01,3.04250764846802,44,44,1,0,14.528324080459377
Oakridge,2022,1,night,5867,2.2475199999999997,2610.432832633303,0.7583418181818182,14,120.1,2022-01-01,3.04250764846802,44,44,1,0,15.062676309634037
Oakridge,2022,2,day,3837,0.98776,3884.5468534866773,0.7739733333333333,8,120,2022-02-01,3.95403695106506,44,44,1,0,13.349496796038844
Oakridge,2022,2,night,4747,1.84271,2576.097161246208,0.74712,11,120,2022-02-01,3.95403695106506,44,44,1,0,13.406088791235474
Oakridge,2022,3,day,3873,1.53952,2515.719185200582,0.74496,10,120.1,2022-03-01,4.1331992149353,44,44,1,0,9.670281972907508
Oakridge,2022,3,night,5762,2.08295,2766.2689934948035,0.751168,14,120.1,2022-03-01,4.1331992149353,44,44,1,0,16.1022552189331
Oakridge,2022,4,day,2892,1.30572,2214.869956805441,0.66432,11,120.9,2022-04-01,4.15544319152832,44,44,1,0,8.544539850364691
Oakridge,2022,4,night,8264,2.63627,3134.732026689224,0.7845028571428572,26,120.9,2022-04-01,4.15544319152832,44,44,1,0,18.31286059385134
Oakridge,2022,5,day,3310,1.63191,2028.2981291860458,0.76032,11,120.9,2022-05-01,4.10676670074463,44,44,1,0,8.199571740628278
Oakridge,2022,5,night,6873,2.44387,2812.3427187207176,0.7283781818181818,14,120.9,2022-05-01,4.10676670074463,44,44,1,0,17.216423798888133
Oakridge,2022,6,day,4113,1.66498,2470.2999435428655,0.7738514285714285,9,120.9,2022-06-01,NA,NA,NA,NA,0,10.084513794263536
Oakridge,2022,6,night,7557,2.12555,3555.3150949166097,0.7754338461538461,15,120.9,2022-06-01,NA,NA,NA,NA,0,21.978532620101085
Oakridge,2022,7,day,4940,1.67513,2949.0248518025464,0.6097371428571429,11,120.9,2022-07-01,4.12719297409058,44,44,1,0,12.609902241737654
Oakridge,2022,7,night,4723,1.91319,2468.651832802806,0.78592,10,120.9,2022-07-01,4.12719297409058,44,44,1,0,15.984845821200881
Oakridge,2022,8,day,2603,0.74521,3492.9751345258383,0.9088,7,120.9,2022-08-01,3.8404746055603,44,44,1,0,15.206552129816895
Oakridge,2022,8,night,7398,2.48657,2975.1826813642892,0.6562327272727273,15,120.9,2022-08-01,3.8404746055603,44,44,1,0,19.613911863361746
Oakridge,2022,9,day,3689,1.68161,2193.7310077842067,0.8312685714285715,11,120.9,2022-09-01,3.7968156337738,44,44,1,0,9.038812195501647
Oakridge,2022,9,night,6357,2.25563,2818.2813670681803,0.731904,15,120.9,2022-09-01,3.7968156337738,44,44,1,0,17.584404255181482
Oakridge,2022,10,day,2982,1.38478,2153.4106500671587,0.8092159999999999,6,120.9,2022-10-01,4.03317356109619,44,44,1,0,8.927247540466407
Oakridge,2022,10,night,6019,2.27127,2650.0592179705627,0.814336,12,120.9,2022-10-01,4.03317356109619,44,44,1,0,16.636486829677402
Oakridge,2022,11,day,4346,1.4557,2985.5052552036823,0.6285866666666666,7,120.9,2022-11-01,3.41739439964294,44,44,1,0,11.150890793661656
Oakridge,2022,11,night,3613,0.92696,3897.6870630879434,0.8164266666666666,7,120.9,2022-11-01,3.41739439964294,44,44,1,0,22.045198377509116
Oakridge,2022,12,day,1971,0.53096,3712.1440409823717,0.7586133333333334,3,120.9,2022-12-01,4.42079925537109,44,44,1,0,13.473892972361675
Oakridge,2022,12,night,7308,2.52311,2896.425443203031,0.75232,15,120.9,2022-12-01,4.42079925537109,44,44,1,0,15.920105760213763
Oakridge,2023,1,day,1731,0.99129,1746.2094846109615,0.7005866666666667,5,120.9,2023-01-01,3.10922360420227,44,44,1,0,6.759900135464211
Oakridge,2023,1,night,3657,1.22776,2978.5951651788623,0.7981714285714285,9,120.9,2023-01-01,3.10922360420227,44,44,1,0,17.461065385671468
Oakridge,2023,2,day,3886,0.93507,4155.838600318693,0.74688,7,120.7,2023-02-01,4.47546672821045,44,44,1,0,14.509513206216898
Oakridge,2023,2,night,5781,2.10386,2747.8064129742475,0.735616,13,120.7,2023-02-01,4.47546672821045,44,44,1,0,14.527658532590205
Oakridge,2023,3,day,2042,1.03658,1969.939609099153,0.5632,6,120.9,2023-03-01,3.95175576210022,44,44,1,0,7.69306721013321
Oakridge,2023,3,night,5872,2.05601,2856.0172372702464,0.6702933333333333,14,120.9,2023-03-01,3.95175576210022,44,44,1,0,16.889732039802755
Oakridge,2023,4,day,4094,1.4126699999999999,2898.0582867902626,0.7134171428571429,9,122,2023-04-01,3.92326855659485,44,44,1,0,11.358401112689346
Oakridge,2023,4,night,6529,2.35913,2767.5456630198423,0.7236654545454546,13,122,2023-04-01,3.92326855659485,44,44,1,0,16.425560634577057
Oakridge,2023,5,day,3522,1.41621,2486.9193128137777,0.6459733333333333,8,122.1,2023-05-01,4.13824892044067,44,44,1,0,10.213879103647413
Oakridge,2023,5,night,6126,1.83068,3346.2975506369216,0.8357236363636363,14,122.1,2023-05-01,4.13824892044067,44,44,1,0,20.811764104399124
Oakridge,2023,6,day,4900,1.88999,2592.6063100862966,0.72896,13,122,2023-06-01,NA,NA,NA,NA,0,10.752550422109827
Oakridge,2023,6,night,7111,1.91985,3703.935203271089,0.8183466666666667,15,122,2023-06-01,NA,NA,NA,NA,0,23.262351601311412
Oakridge,2023,7,day,3998,1.43113,2793.596668366955,0.6152533333333333,6,122.1,2023-07-01,4.21251916885376,44,44,1,0,12.135750230476464
Oakridge,2023,7,night,6975,2.37114,2941.6230167767403,0.7665066666666667,15,122.1,2023-07-01,4.21251916885376,44,44,1,0,19.351082367719457
Oakridge,2023,8,day,1898,0.64389,2947.7084595194833,0.6660266666666667,3,122.1,2023-08-01,4.48368740081787,44,44,1,0,13.037353070307498
Oakridge,2023,8,night,4125,1.65234,2496.4595664330586,0.6498742857142857,8,122.1,2023-08-01,4.48368740081787,44,44,1,0,16.720326615611935
Oakridge,2023,9,day,4111,0.97527,4215.242958360249,0.7540114285714286,7,122.5,2023-09-01,3.96757316589355,44,44,1,0,17.644942143951514
Oakridge,2023,9,night,4183,1.06208,3938.498041578789,0.8336457142857143,9,122.5,2023-09-01,3.96757316589355,44,44,1,0,24.965690486895948
Oakridge,2023,10,day,3717,1.59166,2335.2977394669715,0.7601066666666667,8,122.5,2023-10-01,3.92370796203613,44,44,1,0,9.835639848700593
Oakridge,2023,10,night,7278,2.5978,2801.601354992686,0.7741866666666667,17,122.5,2023-10-01,3.92370796203613,44,44,1,0,17.868249939538913
Oakridge,2023,11,day,3393,1.57453,2154.928772395572,0.71488,8,122.5,2023-11-01,3.77880382537842,44,44,1,0,8.17700532511895
Oakridge,2023,11,night,7047,2.32659,3028.8963676453523,0.7639854545454545,14,122.5,2023-11-01,3.77880382537842,44,44,1,0,17.40448176075052
Oakridge,2023,12,day,1515,1.02061,1484.4063844171624,0.80896,4,122.5,2023-12-01,3.56821942329407,44,44,1,0,5.473822688420191
Oakridge,2023,12,night,6493,1.65225,3929.792706914813,0.7971490909090909,19,122.5,2023-12-01,3.56821942329407,44,44,1,0,21.94435776924706
Oakridge,2024,1,day,2696,0.77242,3490.3290955697676,0.75232,4,122.5,2024-01-01,6.69690656661987,44,44,1,0,12.633757281160273
Oakridge,2024,1,night,3664,1.0120500000000001,3620.3744874265103,0.7995733333333334,8,122.5,2024-01-01,6.69690656661987,44,44,1,0,19.84426272913497
Oakridge,2024,2,day,2180,1.26031,1729.7331608889876,0.8112,4,122.4,2024-02-01,4.22332429885864,44,44,1,0,5.646710141913591
Oakridge,2024,2,night,2811,1.30824,2148.688314070813,0.750208,6,122.4,2024-02-01,4.22332429885864,44,44,1,0,10.621971370757171
Oakridge,2024,3,day,2106,1.15226,1827.7124954437365,0.73088,6,122.5,2024-03-01,4.18565797805786,44,44,1,0,6.673854115992584
Oakridge,2024,3,night,6014,2.18625,2750.829045168668,0.706816,17,122.5,2024-03-01,4.18565797805786,44,44,1,0,15.21064920411432
Oakridge,2024,4,day,2497,1.33939,1864.2815012804335,0.893184,5,130.3,2024-04-01,3.93484354019165,44,44,1,0,6.8319360069027555
Oakridge,2024,4,night,4742,1.65268,2869.278989278021,0.7673599999999999,10,130.3,2024-04-01,3.93484354019165,44,44,1,0,15.92283514658633
Oakridge,2024,5,day,3330,1.3361699999999999,2492.1978490760907,0.669056,6,130.4,2024-05-01,4.30082321166992,44,44,1,0,9.57048063860467
Oakridge,2024,5,night,7070,2.5054,2821.9046858785027,0.7569066666666666,17,130.4,2024-05-01,4.30082321166992,44,44,1,0,16.41001182134316
Oakridge,2024,6,day,3277,1.58762,2064.095942353964,0.7808,9,130.3,2024-06-01,NA,NA,NA,NA,0,8.004367284455716
Oakridge,2024,6,night,3562,1.62178,2196.3521562727374,0.8347428571428571,12,130.3,2024-06-01,NA,NA,NA,NA,0,12.897763938246026
Oakridge,2024,7,day,3033,1.35047,2245.884766044414,0.696576,6,130.4,2024-07-01,3.32827925682068,44,44,1,0,9.122473466010064
Oakridge,2024,7,night,5046,1.25225,4029.5468157316827,0.69064,10,130.4,2024-07-01,3.32827925682068,44,44,1,0,24.785441902452153
Oakridge,2024,8,day,3131,1.4363299999999999,2179.8611739642006,0.624896,7,130.4,2024-08-01,3.17384266853333,44,44,1,0,9.01479695686276
Oakridge,2024,8,night,6028,2.43372,2476.8666896767086,0.8359466666666666,13,130.4,2024-08-01,3.17384266853333,44,44,1,0,15.511188187131555
Oakridge,2024,9,day,4698,1.89029,2485.3329383322134,0.64832,13,130.3,2024-09-01,2.91021203994751,44,44,1,0,9.72757116744737
Oakridge,2024,9,night,4544,1.87473,2423.8156961269087,0.72528,9,130.3,2024-09-01,2.91021203994751,44,44,1,0,14.365963405178437
Oakridge,2024,10,day,4870,1.93788,2513.055503952773,0.73936,11,130.4,2024-10-01,3.75608038902283,44,44,1,0,9.896568923334637
Oakridge,2024,10,night,2512,0.69531,3612.777034703945,0.867584,6,130.4,2024-10-01,3.75608038902283,44,44,1,0,21.5446306711433
Oakridge,2024,11,day,4018,1.72791,2325.3525935957314,0.7166171428571428,10,130.3,2024-11-01,3.33261775970459,44,44,1,0,8.250350311625152
Oakridge,2024,11,night,5672,2.29851,2467.685587619806,0.789504,13,130.3,2024-11-01,3.33261775970459,44,44,1,0,13.258326827493871
Oakridge,2024,12,day,2891,0.77153,3747.0999183440695,0.798464,5,130.4,2024-12-01,3.387375831604,44,44,1,0,12.91978836863283
Oakridge,2024,12,night,5113,2.18416,2340.9457182623987,0.8351999999999999,16,130.4,2024-12-01,3.387375831604,44,44,1,0,12.222689811320285
Renfrew-Collingwood,2014,1,day,11822,2.72362,4340.546772310381,0.6429757894736842,42,94.8,2014-01-01,3.94043755531311,69,69,1,0,43.63879192330118
Renfrew-Collingwood,2014,1,night,29839,4.78981,6229.6834321194365,0.6637188636363637,87,94.8,2014-01-01,3.94043755531311,69,69,1,0,94.84393801406628
Renfrew-Collingwood,2014,2,day,13089,2.33741,5599.7877993163365,0.6407533333333333,27,94.8,2014-02-01,4.32097339630127,69,69,1,0,50.77501741611642
Renfrew-Collingwood,2014,2,night,21656,3.47809,6226.405872188471,0.6642029032258064,53,94.8,2014-02-01,4.32097339630127,69,69,1,0,85.49313822025624
Renfrew-Collingwood,2014,3,day,20106,3.50292,5739.782809770135,0.6435810714285715,54,94.8,2014-03-01,4.46913290023804,69,69,1,0,58.21386238292442
Renfrew-Collingwood,2014,3,night,23448,4.12897,5678.898127135823,0.666855,67,94.8,2014-03-01,4.46913290023804,69,69,1,0,87.21884971858638
Renfrew-Collingwood,2014,4,day,19053,3.42827,5557.613606862937,0.65167125,37,101.7,2014-04-01,4.41275405883789,69,69,1,0,56.569556790549434
Renfrew-Collingwood,2014,4,night,16991,2.97752,5706.426825008732,0.6409213636363637,50,101.7,2014-04-01,4.41275405883789,69,69,1,0,87.95772756710613
Renfrew-Collingwood,2014,5,day,22631,3.62066,6250.517861384388,0.624688064516129,51,101.7,2014-05-01,4.92056369781494,69,69,1,0,66.66983190480168
Renfrew-Collingwood,2014,5,night,26891,4.3060600000000004,6244.919950023919,0.6453737837837837,77,101.7,2014-05-01,4.92056369781494,69,69,1,0,100.86849857651573
Renfrew-Collingwood,2014,6,day,21937,3.49051,6284.754949849736,0.6139441379310345,60,101.7,2014-06-01,NA,NA,NA,NA,0,67.6935989768169
Renfrew-Collingwood,2014,6,night,24689,4.08124,6049.386951024689,0.6431331428571428,63,101.7,2014-06-01,NA,NA,NA,NA,0,98.67018485237833
Renfrew-Collingwood,2014,7,day,22552,3.65666,6167.376786466338,0.6401566666666667,63,101.7,2014-07-01,5.24145984649658,69,69,1,0,69.5805326089839
Renfrew-Collingwood,2014,7,night,27710,4.05778,6828.857158347668,0.6552561538461539,83,101.7,2014-07-01,5.24145984649658,69,69,1,0,116.66769471262585
Renfrew-Collingwood,2014,8,day,19918,2.97764,6689.190096855227,0.6305364,47,101.7,2014-08-01,4.49894380569458,69,69,1,0,76.83565164135878
Renfrew-Collingwood,2014,8,night,24382,4.1475,5878.722121760096,0.6509494117647059,61,101.7,2014-08-01,4.49894380569458,69,69,1,0,102.25569245557247
Renfrew-Collingwood,2014,9,day,20268,3.12088,6494.322114275461,0.6479170370370371,59,101.7,2014-09-01,4.40761947631836,69,69,1,0,70.6018033541974
Renfrew-Collingwood,2014,9,night,28008,4.44374,6302.798993640492,0.6437842857142857,80,101.7,2014-09-01,4.40761947631836,69,69,1,0,103.76018722153809
Renfrew-Collingwood,2014,10,day,21307,3.83501,5555.91771599031,0.6698526666666667,66,101.7,2014-10-01,4.24210548400879,69,69,1,0,60.771576898545185
Renfrew-Collingwood,2014,10,night,33018,5.0692,6513.453799416081,0.6366666666666667,85,101.7,2014-10-01,4.24210548400879,69,69,1,0,107.8875568481318
Renfrew-Collingwood,2014,11,day,16319,2.93566,5558.886247044958,0.6766836363636364,40,101.7,2014-11-01,4.39846849441528,69,69,1,0,54.78144570819219
Renfrew-Collingwood,2014,11,night,29414,4.58469,6415.700952518055,0.6210640476190477,81,101.7,2014-11-01,4.39846849441528,69,69,1,0,95.74258208446786
Renfrew-Collingwood,2014,12,day,16381,2.70033,6066.295600908037,0.6201489473684211,32,101.7,2014-12-01,4.56752967834473,69,69,1,0,58.09594524846573
Renfrew-Collingwood,2014,12,night,34784,5.36169,6487.506737614446,0.65872,99,101.7,2014-12-01,4.56752967834473,69,69,1,0,94.08391833122187
Renfrew-Collingwood,2015,1,day,20974,3.6205000000000003,5793.122496892694,0.6493513333333334,58,101.7,2015-01-01,4.10516786575317,69,69,1,0,60.31420813399832
Renfrew-Collingwood,2015,1,night,32120,5.23774,6132.415889295766,0.6648510638297872,103,101.7,2015-01-01,4.10516786575317,69,69,1,0,96.68382860065434
Renfrew-Collingwood,2015,2,day,19444,3.4713600000000002,5601.262905604719,0.6641678571428571,43,101.7,2015-02-01,4.33606624603271,69,69,1,0,52.59483636240882
Renfrew-Collingwood,2015,2,night,23655,4.13784,5716.750768516908,0.6581593939393939,57,101.7,2015-02-01,4.33606624603271,69,69,1,0,81.28711883215803
Renfrew-Collingwood,2015,3,day,11946,2.19124,5451.707708877165,0.6329746666666667,26,101.7,2015-03-01,4.45230293273926,69,69,1,0,57.258788984621766
Renfrew-Collingwood,2015,3,night,22430,4.05248,5534.882343651295,0.6671113888888889,71,101.7,2015-03-01,4.45230293273926,69,69,1,0,88.0305286055501
Renfrew-Collingwood,2015,4,day,19077,3.29243,5794.200636004411,0.6831015384615384,47,107.7,2015-04-01,4.27724409103394,69,69,1,0,61.07543882770653
Renfrew-Collingwood,2015,4,night,26170,4.05585,6452.408249812,0.6656345945945946,56,107.7,2015-04-01,4.27724409103394,69,69,1,0,102.99359688868145
Renfrew-Collingwood,2015,5,day,22455,3.69892,6070.690904372087,0.6601496774193548,57,107.7,2015-05-01,4.62570571899414,69,69,1,0,67.05483837906495
Renfrew-Collingwood,2015,5,night,25490,4.02173,6338.068443182412,0.6661925,69,107.7,2015-05-01,4.62570571899414,69,69,1,0,106.01424992733347
Renfrew-Collingwood,2015,6,day,10945,2.64355,4140.265930283143,0.6235858823529412,42,107.7,2015-06-01,NA,NA,NA,NA,0,46.18129765528077
Renfrew-Collingwood,2015,6,night,23463,3.80735,6162.554007380461,0.6659039393939394,62,107.7,2015-06-01,NA,NA,NA,NA,0,104.09118546639802
Renfrew-Collingwood,2015,7,day,20830,3.68982,5645.261828490278,0.6567210344827586,56,107.7,2015-07-01,4.72246980667114,69,69,1,0,65.95534493755784
Renfrew-Collingwood,2015,7,night,18470,3.80218,4857.739507335265,0.661483,59,107.7,2015-07-01,4.72246980667114,69,69,1,0,85.94397769458499
Renfrew-Collingwood,2015,8,day,18033,3.22073,5599.041211153993,0.6298944444444444,51,107.7,2015-08-01,4.08664131164551,69,69,1,0,66.6011218207947
Renfrew-Collingwood,2015,8,night,15126,3.07586,4917.6490477459965,0.6517704347826087,43,107.7,2015-08-01,4.08664131164551,69,69,1,0,88.58103147964944
Renfrew-Collingwood,2015,9,day,15030,2.4971200000000002,6018.933811751137,0.6448716666666666,40,107.7,2015-09-01,4.02280807495117,69,69,1,0,67.76105761117289
Renfrew-Collingwood,2015,9,night,23360,4.13007,5656.0784684036835,0.6632597142857143,63,107.7,2015-09-01,4.02280807495117,69,69,1,0,96.42537915661822
Renfrew-Collingwood,2015,10,day,15687,2.97453,5273.774344182106,0.6457295238095239,60,107.7,2015-10-01,4.10260200500488,69,69,1,0,59.73720283979018
Renfrew-Collingwood,2015,10,night,30654,5.10081,6009.633764049239,0.6696962222222222,90,107.7,2015-10-01,4.10260200500488,69,69,1,0,103.08290935430485
Renfrew-Collingwood,2015,11,day,18286,3.2425100000000002,5639.458320868709,0.6797744,52,107.7,2015-11-01,4.09937000274658,69,69,1,0,57.55217395642532
Renfrew-Collingwood,2015,11,night,30529,4.77846,6388.878425266717,0.6760293181818182,83,107.7,2015-11-01,4.09937000274658,69,69,1,0,98.73344414654245
Renfrew-Collingwood,2015,12,day,14881,2.7643400000000002,5383.201776916008,0.6911613636363636,35,107.7,2015-12-01,2.30280780792236,69,69,1,0,53.3877418191652
Renfrew-Collingwood,2015,12,night,31724,4.78139,6634.8906907823875,0.6485002222222223,95,107.7,2015-12-01,2.30280780792236,69,69,1,0,99.64373229459432
Renfrew-Collingwood,2016,1,day,10959,2.31386,4736.241604937204,0.6810729411764705,35,107.7,2016-01-01,3.69125699996948,69,69,1,0,51.71517600172831
Renfrew-Collingwood,2016,1,night,35165,5.12239,6864.959520848666,0.6736766,120,107.7,2016-01-01,3.69125699996948,69,69,1,0,113.51087210715325
Renfrew-Collingwood,2016,2,day,8587,2.0565700000000002,4175.3988437057815,0.6723284615384615,31,107.6,2016-02-01,3.47480630874634,69,69,1,0,41.11803551916095
Renfrew-Collingwood,2016,2,night,27572,4.77502,5774.2166524956965,0.6751902325581396,86,107.6,2016-02-01,3.47480630874634,69,69,1,0,86.107858143338
Renfrew-Collingwood,2016,3,day,18937,3.09301,6122.514961154345,0.62179,47,107.7,2016-03-01,4.30096483230591,69,69,1,0,67.43986470921489
Renfrew-Collingwood,2016,3,night,27659,4.54075,6091.284479436216,0.6684670731707317,81,107.7,2016-03-01,4.30096483230591,69,69,1,0,101.60405457234818
Renfrew-Collingwood,2016,4,day,16065,2.9449,5455.193724744473,0.6622133333333333,47,112.2,2016-04-01,4.3366436958313,69,69,1,0,60.30599460786907
Renfrew-Collingwood,2016,4,night,23015,4.17053,5518.483262319177,0.6684945945945946,55,112.2,2016-04-01,4.3366436958313,69,69,1,0,92.38157397985586
